ID_Transmision,Canal,Categoria,Espectadores_Pico,Horas_Transmitidas
6348,Streamer_5348,Musica,47774.0,1.5
8191,Streamer_7191,Just Chatting,33214.0,10.3
15115,Streamer_14115,Musica,25297.0,4.3
16311,Streamer_15311,Esports,18820.0,7.2
1791,Streamer_791,Esports,6102.0,7.0
5235,Streamer_4235,Musica,46594.0,2.1
15826,Streamer_14826,Esports,42127.0,7.2
3995,Streamer_2995,Just Chatting,25881.0,6.9
3913,Streamer_2913,Gaming,8247.0,2.4
9354,Streamer_8354,Arte,6331.0,4.1
8846,Streamer_7846,Arte,43409.0,7.8
19153,Streamer_18153,Arte,39153.0,2.0
5220,Streamer_4220,Esports,12301.0,9.1
18447,Streamer_17447,Just Chatting,16566.0,8.9
13314,Streamer_12314,Gaming,48424.0,11.5
19399,Streamer_18399,Just Chatting,41882.0,8.3
5842,Streamer_4842,Gaming,10878.0,4.6
10859,Streamer_9859,Arte,6026.0,4.1
14006,Streamer_13006,Gaming,22367.0,6.2
2991,Streamer_1991,Musica,39844.0,9.6
8027,Streamer_7027,Esports,37453.0,6.7
13610,Streamer_12610,Musica,2292.0,6.1
3420,Streamer_2420,Esports,35264.0,5.3
15188,Streamer_14188,Musica,15301.0,1.1
4564,Streamer_3564,Gaming,30090.0,9.5
18632,Streamer_17632,Just Chatting,16206.0,4.4
1953,Streamer_953,Musica,18664.0,10.6
2023,Streamer_1023,Esports,33173.0,11.5
3263,Streamer_2263,Just Chatting,18306.0,11.5
8635,Streamer_7635,Just Chatting,30003.0,8.1
3286,Streamer_2286,Gaming,45208.0,8.6
3461,Streamer_2461,Just Chatting,13327.0,6.0
15462,Streamer_14462,Musica,42873.0,9.2
15436,Streamer_14436,Gaming,22192.0,8.7
15397,Streamer_14397,Just Chatting,42860.0,2.7
6668,Streamer_5668,Musica,39124.0,8.5
3783,Streamer_2783,Musica,44903.0,2.3
13345,Streamer_12345,Arte,21901.0,10.8
17385,Streamer_16385,Gaming,42800.0,1.7
8691,Streamer_7691,Esports,44360.0,3.2
12803,Streamer_11803,Gaming,48890.0,1.3
20575,Streamer_19575,Just Chatting,38116.0,2.8
12814,Streamer_11814,Musica,36842.0,6.4
2567,Streamer_1567,Gaming,2013.0,6.0
14467,Streamer_13467,Esports,11341.0,1.6
10751,Streamer_9751,Musica,13499.0,10.3
15354,Streamer_14354,Musica,26188.0,4.0
13863,Streamer_12863,Arte,35059.0,10.3
16097,Streamer_15097,Musica,20703.0,7.3
9831,Streamer_8831,Arte,23262.0,11.8
9077,Streamer_8077,Arte,4864.0,11.7
6671,Streamer_5671,Musica,40703.0,6.6
17144,Streamer_16144,Gaming,15138.0,5.3
17534,Streamer_16534,Just Chatting,22804.0,9.4
7147,Streamer_6147,Arte,38339.0,3.5
18673,Streamer_17673,Musica,45203.0,7.6
16846,Streamer_15846,Musica,44708.0,8.2
3812,Streamer_2812,Musica,18159.0,4.0
15280,Streamer_14280,Just Chatting,48764.0,2.7
8938,Streamer_7938,Arte,49915.0,5.2
17235,Streamer_16235,Just Chatting,5541.0,4.9
11969,Streamer_10969,Gaming,2391.0,5.2
11568,Streamer_10568,Arte,43584.0,4.1
18517,Streamer_17517,Just Chatting,3349.0,7.8
2044,Streamer_1044,Arte,25302.0,9.7
4834,Streamer_3834,Esports,8194.0,11.8
15767,Streamer_14767,Esports,27124.0,4.2
6231,Streamer_5231,Just Chatting,3912.0,1.9
18948,Streamer_17948,Gaming,26053.0,2.5
3729,Streamer_2729,Gaming,26429.0,10.0
11758,,Esports,31881.0,1.0
19758,Streamer_18758,Arte,12280.0,5.1
5095,Streamer_4095,Just Chatting,35775.0,2.0
10174,Streamer_9174,Just Chatting,4466.0,1.2
15202,Streamer_14202,Esports,9389.0,2.3
17119,Streamer_16119,Arte,35499.0,1.0
17168,Streamer_16168,Musica,23142.0,1.6
14212,Streamer_13212,Just Chatting,10367.0,5.8
19144,Streamer_18144,Just Chatting,32241.0,8.1
7878,Streamer_6878,Arte,43448.0,1.1
13935,Streamer_12935,Gaming,40005.0,2.3
9360,Streamer_8360,Arte,36278.0,5.3
12604,Streamer_11604,Just Chatting,36077.0,5.2
2808,Streamer_1808,Just Chatting,36055.0,2.5
11836,Streamer_10836,Arte,17511.0,4.6
19755,Streamer_18755,Esports,6368.0,5.0
10610,Streamer_9610,Esports,7805.0,11.0
6204,Streamer_5204,Arte,2891.0,6.2
19157,Streamer_18157,Gaming,3649.0,2.5
14116,Streamer_13116,Just Chatting,46417.0,2.8
8035,Streamer_7035,Just Chatting,3065.0,3.7
4749,Streamer_3749,Gaming,26047.0,8.3
16815,Streamer_15815,Musica,28210.0,1.9
7552,Streamer_6552,Esports,31927.0,4.0
9291,Streamer_8291,Just Chatting,42858.0,11.8
12347,Streamer_11347,Arte,9685.0,4.4
15348,Streamer_14348,Just Chatting,13623.0,1.3
19301,Streamer_18301,Musica,18226.0,5.7
19089,Streamer_18089,Arte,44634.0,5.2
5324,Streamer_4324,Arte,18790.0,7.7
2701,Streamer_1701,Arte,24727.0,9.3
14604,Streamer_13604,Just Chatting,33723.0,2.4
5803,Streamer_4803,Just Chatting,31306.0,10.9
16429,Streamer_15429,Arte,19163.0,7.8
1153,Streamer_153,Arte,36617.0,8.9
13959,Streamer_12959,Musica,31287.0,3.2
12355,,Just Chatting,41827.0,2.8
7263,Streamer_6263,Musica,14968.0,11.2
4651,Streamer_3651,Musica,32380.0,3.0
12474,Streamer_11474,Esports,94.0,9.0
1763,Streamer_763,Gaming,39410.0,9.5
17666,Streamer_16666,Gaming,33990.0,2.5
3969,Streamer_2969,Esports,35486.0,2.4
19467,Streamer_18467,Esports,39995.0,4.6
19155,Streamer_18155,Esports,43648.0,4.9
5960,Streamer_4960,Musica,12312.0,9.4
19272,Streamer_18272,Arte,16045.0,2.3
13912,Streamer_12912,Gaming,12728.0,1.3
11611,Streamer_10611,Musica,20918.0,7.4
1640,Streamer_640,Musica,3165.0,8.4
20428,Streamer_19428,,387.0,10.7
16321,Streamer_15321,Musica,17811.0,7.7
7596,Streamer_6596,Esports,49461.0,7.7
6244,Streamer_5244,Musica,26856.0,8.8
9593,Streamer_8593,Esports,6876.0,6.4
9673,Streamer_8673,Musica,10516.0,5.1
9718,Streamer_8718,Arte,49661.0,10.7
3869,Streamer_2869,Gaming,3262.0,3.7
7647,Streamer_6647,Musica,4253.0,2.8
3767,Streamer_2767,Esports,45501.0,3.7
15156,Streamer_14156,Arte,34091.0,1.6
17064,Streamer_16064,Gaming,865.0,5.1
10429,Streamer_9429,Gaming,15260.0,8.2
5134,Streamer_4134,Just Chatting,735.0,5.0
5708,Streamer_4708,Arte,8023.0,9.0
13482,Streamer_12482,Gaming,43868.0,5.0
12456,Streamer_11456,Esports,8767.0,10.0
10845,Streamer_9845,Just Chatting,6636.0,4.9
11670,Streamer_10670,Just Chatting,30372.0,2.2
5857,Streamer_4857,Gaming,48956.0,9.8
5923,Streamer_4923,Gaming,49098.0,2.1
14220,Streamer_13220,Arte,22503.0,6.6
17984,Streamer_16984,Esports,32053.0,9.6
14217,Streamer_13217,Musica,44234.0,6.4
11454,Streamer_10454,Gaming,31386.0,6.3
17317,Streamer_16317,,17810.0,10.7
1792,Streamer_792,Esports,33777.0,1.2
20457,Streamer_19457,Esports,22951.0,2.7
11468,Streamer_10468,Musica,26771.0,11.5
14000,Streamer_13000,Gaming,48116.0,7.3
2656,Streamer_1656,Arte,34359.0,5.8
13685,Streamer_12685,Just Chatting,46829.0,7.3
11870,Streamer_10870,Gaming,17718.0,3.4
3279,Streamer_2279,Gaming,26782.0,3.0
3723,Streamer_2723,Arte,47014.0,4.4
9304,Streamer_8304,Esports,17564.0,2.1
17134,Streamer_16134,Gaming,40004.0,1.5
13529,Streamer_12529,Arte,7261.0,2.1
4041,Streamer_3041,Gaming,30436.0,8.8
14870,Streamer_13870,Gaming,32032.0,7.6
19794,Streamer_18794,Just Chatting,40957.0,3.7
7020,Streamer_6020,Arte,34801.0,9.2
15016,Streamer_14016,Musica,39261.0,5.7
8804,Streamer_7804,Just Chatting,5798.0,10.1
8441,Streamer_7441,Gaming,14471.0,6.4
4880,Streamer_3880,Just Chatting,32035.0,3.4
6420,Streamer_5420,Gaming,8527.0,5.2
1589,Streamer_589,Musica,38840.0,2.1
16655,Streamer_15655,Musica,10595.0,2.8
1955,Streamer_955,Gaming,3354.0,8.0
7882,Streamer_6882,Just Chatting,9823.0,6.4
20410,Streamer_19410,Musica,48622.0,9.7
2343,Streamer_1343,Just Chatting,28308.0,9.6
11350,Streamer_10350,Esports,939.0,11.3
15598,Streamer_14598,Just Chatting,8310.0,10.3
5931,Streamer_4931,Gaming,15177.0,8.3
8739,Streamer_7739,Gaming,19082.0,5.4
9205,Streamer_8205,Just Chatting,10795.0,11.0
6292,Streamer_5292,Esports,41181.0,5.3
15960,Streamer_14960,Esports,7241.0,5.4
13470,Streamer_12470,Just Chatting,36472.0,5.0
9406,Streamer_8406,Arte,333.0,10.6
8647,Streamer_7647,Arte,37896.0,3.6
7884,Streamer_6884,Gaming,23594.0,3.4
11594,Streamer_10594,Musica,12981.0,10.1
12375,Streamer_11375,,44794.0,5.3
10026,Streamer_9026,Arte,12903.0,11.3
1008,Streamer_8,Arte,11010.0,5.8
6046,Streamer_5046,Esports,38887.0,4.1
12023,Streamer_11023,Arte,46376.0,1.5
7814,Streamer_6814,Musica,49247.0,3.7
14908,Streamer_13908,Esports,23650.0,7.7
5484,Streamer_4484,Musica,6655.0,4.1
8841,Streamer_7841,Just Chatting,10057.0,1.8
1549,Streamer_549,Gaming,19175.0,3.8
20968,Streamer_19968,Just Chatting,6819.0,3.9
17958,Streamer_16958,Arte,28186.0,4.9
20471,Streamer_19471,Arte,10152.0,10.6
12062,Streamer_11062,Musica,2919.0,7.5
18128,Streamer_17128,Just Chatting,36184.0,3.0
18762,Streamer_17762,Esports,27330.0,11.2
19903,Streamer_18903,Just Chatting,10876.0,6.1
6766,Streamer_5766,Gaming,18617.0,1.7
19249,Streamer_18249,Gaming,24357.0,3.2
15255,Streamer_14255,Musica,21379.0,3.0
6303,Streamer_5303,Esports,27137.0,5.9
4630,Streamer_3630,Arte,4236.0,10.9
6569,Streamer_5569,Just Chatting,27576.0,2.4
6588,Streamer_5588,Esports,44177.0,3.0
10295,Streamer_9295,Musica,39054.0,3.2
20373,Streamer_19373,Just Chatting,34441.0,10.4
9875,Streamer_8875,Gaming,27937.0,1.6
6791,Streamer_5791,Gaming,24804.0,8.2
19505,Streamer_18505,Just Chatting,25300.0,10.7
18309,Streamer_17309,Arte,32509.0,8.7
7827,Streamer_6827,Esports,5697.0,7.3
7679,Streamer_6679,Just Chatting,26160.0,1.2
15425,Streamer_14425,Musica,13802.0,4.7
8105,Streamer_7105,Arte,36621.0,1.2
12544,Streamer_11544,Esports,29885.0,10.5
19643,Streamer_18643,Musica,18713.0,1.2
10951,Streamer_9951,Gaming,3865.0,7.1
8215,Streamer_7215,Musica,27971.0,7.2
8656,Streamer_7656,Gaming,44904.0,2.6
10022,Streamer_9022,Esports,210.0,4.6
18600,Streamer_17600,Musica,22176.0,5.7
5554,Streamer_4554,Gaming,23412.0,8.3
12675,Streamer_11675,Musica,40873.0,2.4
17730,Streamer_16730,Just Chatting,5468.0,8.2
12516,Streamer_11516,Esports,41105.0,6.5
16869,Streamer_15869,Arte,3241.0,9.6
11180,Streamer_10180,Gaming,45733.0,10.7
7389,Streamer_6389,Arte,22759.0,5.5
12038,Streamer_11038,Just Chatting,36780.0,1.2
16757,Streamer_15757,Arte,47425.0,6.2
19221,Streamer_18221,Musica,30124.0,11.2
6451,,Arte,40164.0,10.7
3493,Streamer_2493,Musica,3546.0,11.1
18997,Streamer_17997,Gaming,40330.0,7.4
9941,Streamer_8941,Musica,38061.0,6.1
2765,Streamer_1765,Arte,4851.0,6.2
10447,Streamer_9447,Just Chatting,48339.0,6.0
4414,Streamer_3414,Arte,8120.0,3.4
19459,Streamer_18459,Arte,29409.0,1.5
19813,Streamer_18813,Gaming,38456.0,2.4
12012,Streamer_11012,Just Chatting,20248.0,1.4
19383,Streamer_18383,Just Chatting,26254.0,8.9
4667,Streamer_3667,Arte,4960.0,9.9
12553,Streamer_11553,Just Chatting,31829.0,5.6
16403,Streamer_15403,Gaming,36020.0,9.7
18176,Streamer_17176,Just Chatting,46061.0,6.7
10483,Streamer_9483,Gaming,10813.0,8.8
19403,Streamer_18403,Arte,30729.0,4.9
11840,Streamer_10840,Arte,49991.0,8.4
20703,Streamer_19703,Just Chatting,7475.0,1.8
4216,Streamer_3216,Arte,872.0,2.6
13579,Streamer_12579,Musica,2870.0,11.1
4549,Streamer_3549,Esports,17168.0,9.0
10338,Streamer_9338,Gaming,37980.0,9.9
4122,Streamer_3122,Musica,13247.0,5.3
18305,Streamer_17305,Esports,30673.0,7.6
1004,Streamer_4,Just Chatting,40268.0,1.9
1540,Streamer_540,Musica,2054.0,11.9
7680,Streamer_6680,Musica,20590.0,6.8
5791,Streamer_4791,Arte,20334.0,2.3
3716,Streamer_2716,Arte,36170.0,1.3
10614,Streamer_9614,Just Chatting,43699.0,6.8
3412,Streamer_2412,Musica,2502.0,11.6
19425,Streamer_18425,Musica,19618.0,4.0
13488,Streamer_12488,Arte,17867.0,6.3
8193,Streamer_7193,Just Chatting,45233.0,1.8
12257,Streamer_11257,Musica,9761.0,7.7
17721,Streamer_16721,Gaming,26775.0,7.8
4924,Streamer_3924,Musica,29421.0,6.1
3885,Streamer_2885,Just Chatting,29725.0,5.1
19450,Streamer_18450,Musica,15987.0,9.1
15625,Streamer_14625,Arte,2332.0,4.8
12802,Streamer_11802,Esports,25454.0,3.3
6754,Streamer_5754,Just Chatting,30546.0,8.8
10160,Streamer_9160,Musica,9127.0,1.8
10071,Streamer_9071,Arte,3624.0,1.2
20852,Streamer_19852,Musica,43167.0,8.9
13367,Streamer_12367,Musica,28894.0,6.9
17748,Streamer_16748,Esports,19426.0,11.2
17740,Streamer_16740,Arte,31026.0,1.4
20625,Streamer_19625,Esports,32722.0,8.3
11309,Streamer_10309,Just Chatting,25884.0,3.2
2759,Streamer_1759,Esports,28306.0,4.6
12128,Streamer_11128,Just Chatting,2202.0,8.2
20720,Streamer_19720,Musica,43802.0,4.1
15148,Streamer_14148,Gaming,26103.0,8.1
8545,Streamer_7545,Musica,6985.0,8.2
15614,Streamer_14614,Just Chatting,18282.0,2.7
4715,Streamer_3715,Arte,38121.0,8.0
2728,Streamer_1728,Just Chatting,1511.0,6.8
8217,Streamer_7217,Just Chatting,20738.0,9.2
3017,Streamer_2017,Just Chatting,26734.0,1.9
5545,Streamer_4545,Just Chatting,1389.0,9.6
3823,Streamer_2823,Gaming,4330.0,10.5
3280,Streamer_2280,Arte,28193.0,10.8
19874,Streamer_18874,Gaming,45590.0,4.5
6497,Streamer_5497,Gaming,10661.0,3.9
15635,Streamer_14635,Arte,28445.0,10.7
2603,Streamer_1603,Esports,8539.0,8.9
13725,Streamer_12725,Gaming,9742.0,3.5
16231,Streamer_15231,Arte,27430.0,8.0
18774,Streamer_17774,Arte,5277.0,9.2
14255,Streamer_13255,Gaming,40388.0,8.6
1737,Streamer_737,Musica,6606.0,1.1
4538,Streamer_3538,,32206.0,7.5
6374,Streamer_5374,Just Chatting,46719.0,11.4
8187,Streamer_7187,Musica,12220.0,10.5
15951,Streamer_14951,,5642.0,8.3
11802,Streamer_10802,Musica,19819.0,1.4
12273,Streamer_11273,Just Chatting,16570.0,9.6
10871,Streamer_9871,Esports,24784.0,10.3
1402,Streamer_402,Arte,30838.0,8.7
14448,Streamer_13448,Esports,45408.0,1.8
5261,Streamer_4261,Just Chatting,37722.0,11.8
9035,Streamer_8035,Musica,28074.0,3.2
9888,Streamer_8888,Arte,48321.0,9.1
5070,Streamer_4070,Just Chatting,47619.0,3.9
11520,Streamer_10520,Gaming,22344.0,7.3
18217,Streamer_17217,Arte,18867.0,6.9
1242,Streamer_242,Arte,13337.0,6.9
3482,Streamer_2482,Musica,17221.0,1.6
11777,Streamer_10777,Arte,28148.0,5.4
7944,Streamer_6944,Gaming,2568.0,4.5
6708,Streamer_5708,Gaming,525.0,8.8
14611,Streamer_13611,Arte,7229.0,6.8
7043,Streamer_6043,Musica,13445.0,9.9
15219,Streamer_14219,Gaming,27735.0,2.0
7259,Streamer_6259,Musica,27708.0,5.7
16194,Streamer_15194,Esports,26470.0,2.1
6749,Streamer_5749,Gaming,43486.0,4.7
16591,Streamer_15591,Just Chatting,9282.0,9.5
19747,Streamer_18747,Esports,24030.0,5.9
13678,Streamer_12678,Gaming,28828.0,6.4
9973,Streamer_8973,Esports,9423.0,1.8
8456,Streamer_7456,Arte,44064.0,8.9
4086,Streamer_3086,Just Chatting,48744.0,3.5
6129,Streamer_5129,Arte,37643.0,6.6
18477,Streamer_17477,Just Chatting,7006.0,4.2
9556,Streamer_8556,Arte,23180.0,8.0
4766,Streamer_3766,Arte,9318.0,7.3
13914,Streamer_12914,Just Chatting,6692.0,11.1
16900,Streamer_15900,Arte,15316.0,1.2
9093,Streamer_8093,Gaming,29602.0,6.2
10757,Streamer_9757,Esports,35430.0,8.9
2267,Streamer_1267,Musica,43812.0,6.2
14769,Streamer_13769,Arte,15642.0,7.4
4203,Streamer_3203,Gaming,4161.0,3.9
4844,Streamer_3844,Just Chatting,39217.0,4.4
5704,Streamer_4704,Esports,39841.0,4.3
6020,Streamer_5020,Esports,29834.0,5.8
19789,Streamer_18789,Musica,42458.0,9.2
3617,Streamer_2617,Musica,39045.0,2.5
10154,Streamer_9154,Gaming,9296.0,10.6
13127,Streamer_12127,Esports,37996.0,8.5
20865,Streamer_19865,Just Chatting,43620.0,1.9
18365,Streamer_17365,Musica,44352.0,5.2
14143,Streamer_13143,Arte,10054.0,7.0
12118,Streamer_11118,Arte,31594.0,6.1
14501,Streamer_13501,Just Chatting,12148.0,11.2
3692,Streamer_2692,Arte,31659.0,4.5
7108,Streamer_6108,Esports,678.0,2.3
19260,Streamer_18260,Arte,23040.0,2.0
18597,Streamer_17597,Musica,2765.0,8.6
6500,Streamer_5500,Gaming,193.0,11.1
14956,Streamer_13956,Just Chatting,44812.0,10.5
19771,Streamer_18771,Esports,10489.0,4.0
14792,Streamer_13792,Musica,32743.0,10.5
12657,Streamer_11657,Esports,17321.0,10.7
13198,Streamer_12198,Musica,26296.0,10.2
4418,Streamer_3418,Esports,10019.0,5.6
17585,Streamer_16585,Esports,37400.0,4.7
17661,Streamer_16661,Gaming,7896.0,5.4
12667,Streamer_11667,Gaming,13261.0,9.8
10227,Streamer_9227,Gaming,9749.0,1.6
8402,Streamer_7402,Gaming,14827.0,11.2
18454,Streamer_17454,Gaming,11707.0,3.8
14875,Streamer_13875,Arte,3079.0,5.0
10973,Streamer_9973,Musica,1719.0,8.0
4236,Streamer_3236,Musica,8546.0,7.8
12276,Streamer_11276,Arte,13066.0,4.2
3721,Streamer_2721,Esports,33145.0,9.8
4270,Streamer_3270,Gaming,30464.0,4.4
10291,Streamer_9291,Just Chatting,4681.0,10.3
15851,Streamer_14851,Just Chatting,23070.0,2.5
10477,Streamer_9477,Gaming,49603.0,3.6
19642,Streamer_18642,Esports,4652.0,8.0
13249,Streamer_12249,Gaming,37681.0,6.4
17997,Streamer_16997,Arte,47214.0,11.5
8216,Streamer_7216,Just Chatting,47794.0,9.6
8861,Streamer_7861,Musica,31593.0,2.7
5683,Streamer_4683,Esports,8396.0,10.8
12447,Streamer_11447,Musica,19047.0,10.5
5804,Streamer_4804,Esports,25727.0,10.7
18648,Streamer_17648,Arte,33225.0,4.7
13594,Streamer_12594,Arte,48343.0,8.3
14164,Streamer_13164,Just Chatting,39521.0,1.1
8674,Streamer_7674,Just Chatting,49606.0,10.0
7971,Streamer_6971,Gaming,28171.0,11.7
15189,Streamer_14189,Just Chatting,38080.0,1.5
5532,Streamer_4532,Gaming,1643.0,4.9
5010,Streamer_4010,Arte,13749.0,1.7
18605,Streamer_17605,Just Chatting,46028.0,8.4
20861,Streamer_19861,Arte,23830.0,1.9
13361,Streamer_12361,Just Chatting,29431.0,6.5
13438,Streamer_12438,Musica,12829.0,6.1
13487,Streamer_12487,Musica,24503.0,5.7
5433,Streamer_4433,Gaming,44978.0,7.7
9872,Streamer_8872,Gaming,8618.0,1.3
20561,Streamer_19561,Arte,23488.0,11.1
8346,Streamer_7346,Arte,7364.0,10.0
5890,Streamer_4890,Esports,20316.0,5.4
16572,Streamer_15572,Gaming,3626.0,5.3
1281,Streamer_281,Gaming,30338.0,5.0
1356,Streamer_356,Gaming,20872.0,6.4
15515,Streamer_14515,Just Chatting,29893.0,4.7
9340,Streamer_8340,Just Chatting,13056.0,3.0
12792,Streamer_11792,Gaming,43415.0,4.5
12100,Streamer_11100,Gaming,46397.0,5.8
13285,Streamer_12285,Gaming,24167.0,7.5
20048,Streamer_19048,Esports,15050.0,3.1
16440,Streamer_15440,Esports,20431.0,2.2
20107,Streamer_19107,Esports,10549.0,11.2
10144,Streamer_9144,Esports,25072.0,10.3
1438,Streamer_438,Arte,36937.0,8.2
1909,Streamer_909,Musica,18934.0,8.8
20211,Streamer_19211,Gaming,33537.0,1.2
14666,Streamer_13666,Just Chatting,40152.0,7.9
17002,Streamer_16002,Arte,11182.0,11.0
12868,Streamer_11868,Just Chatting,36758.0,10.3
14470,Streamer_13470,Esports,45488.0,1.8
16764,Streamer_15764,Gaming,36902.0,1.3
19541,Streamer_18541,Just Chatting,26620.0,2.9
7225,Streamer_6225,Esports,31241.0,5.1
16006,Streamer_15006,Arte,45262.0,8.0
4511,Streamer_3511,Gaming,19018.0,6.6
19968,Streamer_18968,Musica,30105.0,3.0
6094,Streamer_5094,Just Chatting,40882.0,1.7
3118,Streamer_2118,Arte,41545.0,10.3
4786,Streamer_3786,Esports,38490.0,2.8
19377,Streamer_18377,Musica,25412.0,9.1
16157,Streamer_15157,Musica,22186.0,4.2
9232,Streamer_8232,Musica,26279.0,9.9
17399,Streamer_16399,Arte,27801.0,7.8
14314,Streamer_13314,Arte,23031.0,5.0
10611,Streamer_9611,Gaming,1013.0,9.2
13658,Streamer_12658,Gaming,16296.0,2.7
5452,Streamer_4452,Musica,26997.0,4.5
18779,Streamer_17779,Musica,35714.0,2.8
8021,Streamer_7021,Gaming,47764.0,10.3
3838,Streamer_2838,Gaming,42784.0,2.0
5270,Streamer_4270,Musica,36798.0,5.6
7334,Streamer_6334,Musica,34763.0,1.7
19182,Streamer_18182,Gaming,32371.0,11.0
5665,Streamer_4665,Arte,16806.0,4.3
15884,Streamer_14884,Just Chatting,29227.0,8.2
4719,Streamer_3719,Arte,26207.0,6.7
17686,Streamer_16686,Musica,23203.0,10.4
15944,Streamer_14944,Gaming,31899.0,2.3
13075,Streamer_12075,Esports,36494.0,7.6
9073,Streamer_8073,Just Chatting,14776.0,2.6
17539,Streamer_16539,Gaming,6793.0,10.5
1295,Streamer_295,Musica,,3.8
12568,Streamer_11568,Esports,6027.0,3.5
3303,Streamer_2303,Arte,26228.0,7.2
7925,Streamer_6925,Just Chatting,23378.0,5.1
13113,Streamer_12113,Musica,49701.0,7.7
12305,Streamer_11305,Esports,42342.0,2.1
10738,Streamer_9738,Just Chatting,21544.0,10.2
13105,Streamer_12105,Esports,11037.0,2.2
8382,Streamer_7382,Arte,34624.0,1.6
3931,Streamer_2931,Arte,275.0,5.7
16635,Streamer_15635,Arte,36296.0,5.2
7040,Streamer_6040,Just Chatting,12411.0,8.7
15265,Streamer_14265,Arte,749.0,3.2
9420,Streamer_8420,Just Chatting,,3.9
9985,Streamer_8985,Musica,18531.0,9.8
11137,Streamer_10137,Just Chatting,42217.0,6.7
7411,Streamer_6411,Just Chatting,,8.7
14562,Streamer_13562,Arte,20844.0,12.0
20876,Streamer_19876,Musica,33547.0,1.9
7223,Streamer_6223,Musica,1036.0,10.2
1522,Streamer_522,Gaming,27319.0,5.5
2477,Streamer_1477,Arte,40781.0,3.0
14058,Streamer_13058,,35255.0,7.6
3515,Streamer_2515,Arte,10684.0,8.9
4624,Streamer_3624,Esports,48208.0,9.5
16883,Streamer_15883,Gaming,13474.0,7.4
19969,Streamer_18969,Musica,10641.0,11.7
11759,Streamer_10759,Gaming,40985.0,3.2
15950,Streamer_14950,Musica,28439.0,10.1
19238,Streamer_18238,Arte,36623.0,4.7
6843,Streamer_5843,Just Chatting,4093.0,9.0
6223,Streamer_5223,Gaming,2990.0,4.3
3049,Streamer_2049,Gaming,23325.0,10.4
14162,Streamer_13162,Musica,19251.0,8.7
6908,Streamer_5908,Arte,35165.0,11.8
19925,Streamer_18925,Esports,13906.0,2.6
16051,Streamer_15051,Musica,43144.0,10.8
18182,Streamer_17182,Just Chatting,2100.0,11.3
12190,Streamer_11190,Gaming,7843.0,10.1
16874,Streamer_15874,Gaming,22679.0,10.0
8714,Streamer_7714,Just Chatting,42786.0,4.9
8594,Streamer_7594,Gaming,39914.0,5.0
14732,Streamer_13732,Gaming,9652.0,5.8
3080,Streamer_2080,Just Chatting,32075.0,3.0
3349,Streamer_2349,Musica,12632.0,9.2
14179,Streamer_13179,Gaming,34507.0,2.9
19108,Streamer_18108,Gaming,39585.0,5.9
11701,Streamer_10701,Esports,4090.0,5.7
15768,Streamer_14768,Musica,305.0,7.5
16599,Streamer_15599,Gaming,19790.0,12.0
8486,Streamer_7486,Gaming,12485.0,2.6
3341,Streamer_2341,Just Chatting,47884.0,5.3
1536,Streamer_536,Arte,47440.0,1.4
17580,Streamer_16580,Esports,38120.0,6.8
20629,Streamer_19629,Just Chatting,48839.0,7.6
17537,Streamer_16537,Just Chatting,30308.0,7.8
17332,Streamer_16332,Just Chatting,26016.0,6.6
6894,Streamer_5894,Arte,35431.0,7.9
18091,Streamer_17091,Arte,20817.0,9.0
1342,Streamer_342,Gaming,27978.0,5.2
1944,Streamer_944,Gaming,17690.0,9.2
9043,Streamer_8043,Just Chatting,4976.0,3.8
13598,Streamer_12598,Musica,12736.0,7.7
20975,Streamer_19975,Esports,38393.0,9.0
14022,Streamer_13022,Esports,28682.0,4.3
5455,Streamer_4455,Gaming,40781.0,7.3
1072,Streamer_72,Esports,9698.0,4.9
18972,Streamer_17972,Just Chatting,7621.0,3.9
5130,Streamer_4130,Gaming,49232.0,11.5
11043,Streamer_10043,,20016.0,6.0
1409,Streamer_409,Gaming,28220.0,11.7
20023,Streamer_19023,Esports,36237.0,8.0
2514,Streamer_1514,Arte,27349.0,3.0
5820,Streamer_4820,Esports,10204.0,7.2
11784,Streamer_10784,Esports,27424.0,11.8
10362,Streamer_9362,Gaming,2623.0,10.9
8325,Streamer_7325,Arte,41821.0,5.4
5666,Streamer_4666,Esports,37185.0,4.4
6767,,Esports,6734.0,5.5
12649,Streamer_11649,Gaming,31688.0,7.1
10803,Streamer_9803,Musica,48568.0,11.3
20426,Streamer_19426,Just Chatting,4417.0,3.9
6969,Streamer_5969,Esports,48082.0,10.4
11181,Streamer_10181,Gaming,25266.0,5.5
20873,Streamer_19873,Musica,37592.0,4.4
15818,Streamer_14818,Musica,998.0,9.9
20840,Streamer_19840,Musica,18054.0,8.8
1794,Streamer_794,Just Chatting,4226.0,1.9
11620,Streamer_10620,Gaming,3382.0,6.0
3086,Streamer_2086,Arte,48665.0,8.1
9065,Streamer_8065,Arte,45158.0,10.8
11044,Streamer_10044,Arte,26023.0,5.8
5137,Streamer_4137,Just Chatting,17447.0,8.2
2220,Streamer_1220,Esports,16499.0,11.4
5045,Streamer_4045,Esports,22130.0,3.5
