ID_Envio,Region,Varietal,Destino,Botellas_Exportadas,Ingreso_Dolares
52393,Valle de Uco,Syrah,Brasil,1370,22510.139636826596
52909,Maipu,Cabernet Sauvignon,China,723,12380.001271518524
51213,San Rafael,Chardonnay,USA,956,19404.638142646658
50451,Valle de Uco,Malbec,UK,1254,22784.010546691792
51509,Valle de Uco,Chardonnay,USA,1021,14586.183533010328
52436,Maipu,Malbec,Brasil,1145,12949.731415580183
51956,Lujan de Cuyo,Chardonnay,China,1145,17968.385557833237
50524,San Rafael,Chardonnay,China,754,10913.376865687049
50591,Lujan de Cuyo,Chardonnay,UK,787,19516.72344097733
50777,Maipu,Malbec,China,1511,24909.11012101721
51081,Lujan de Cuyo,Syrah,China,1135,24680.05381159863
50349,San Rafael,Cabernet Sauvignon,USA,964,21613.707484862676
50953,Valle de Uco,Malbec,USA,1018,14071.947852121859
51142,Lujan de Cuyo,Chardonnay,UK,1092,27088.81784639534
51077,Lujan de Cuyo,Chardonnay,Brasil,1398,19065.974786588107
50513,Maipu,Syrah,Brasil,1002,20180.95475364372
52954,Valle de Uco,Chardonnay,China,1078,25717.2453677464
51653,San Rafael,Chardonnay,UK,613,15181.769506798917
52591,Lujan de Cuyo,Cabernet Sauvignon,China,1248,16021.564140396948
50435,Maipu,Syrah,Brasil,1516,23752.106643906383
51772,Lujan de Cuyo,Cabernet Sauvignon,China,1184,12059.15997035046
52698,San Rafael,Syrah,China,1234,25563.716128609365
51590,Valle de Uco,Syrah,USA,1070,17492.347754641196
51930,Valle de Uco,Cabernet Sauvignon,USA,1601,20288.795708973965
53022,Maipu,Chardonnay,UK,1737,41146.923360172594
50487,Lujan de Cuyo,Syrah,USA,1334,23329.327417115375
50389,San Rafael,Cabernet Sauvignon,China,1206,19313.915367126647
52291,Valle de Uco,Syrah,China,946,19366.299180960315
53243,San Rafael,Chardonnay,China,1271,19301.404944688864
50431,Lujan de Cuyo,Cabernet Sauvignon,Brasil,2030,44779.41512780442
52272,Maipu,Cabernet Sauvignon,China,1230,17536.90180997503
52882,San Rafael,Cabernet Sauvignon,UK,1338,15967.376691655976
51655,San Rafael,Cabernet Sauvignon,China,1065,14604.955695612492
50379,Valle de Uco,Cabernet Sauvignon,UK,1368,15105.870161208813
52770,Lujan de Cuyo,Malbec,USA,1270,27420.165185906804
51429,Valle de Uco,Cabernet Sauvignon,USA,1254,14401.75309579454
53130,Maipu,Cabernet Sauvignon,China,1619,34304.096547598354
51043,Valle de Uco,Syrah,China,1672,25059.93931763095
52989,Maipu,Syrah,China,856,12071.8187449699
51094,Maipu,Chardonnay,UK,1114,16948.60467340982
52738,San Rafael,Chardonnay,China,1711,37104.021074737095
51757,Maipu,Cabernet Sauvignon,UK,931,19952.261478203556
51906,Valle de Uco,Malbec,Brasil,1103,19639.247994443653
51872,Lujan de Cuyo,Chardonnay,UK,1712,31648.202551273902
53499,Lujan de Cuyo,Chardonnay,Brasil,1301,22973.198989359462
50039,San Rafael,Cabernet Sauvignon,UK,1440,29818.695933946157
52130,Lujan de Cuyo,Malbec,China,1197,23983.523897128583
52220,Valle de Uco,Syrah,Brasil,1566,23871.62999135309
52035,San Rafael,Malbec,USA,1354,25740.214056331504
50939,Lujan de Cuyo,Cabernet Sauvignon,USA,1531,26481.205194970018
52883,Maipu,Cabernet Sauvignon,USA,1786,37942.83036478669
51465,San Rafael,Cabernet Sauvignon,UK,769,9025.17391740341
52811,Valle de Uco,Syrah,Brasil,884,18268.502159594605
51855,Valle de Uco,Cabernet Sauvignon,Brasil,742,15177.950812938852
51707,Valle de Uco,Syrah,UK,1455,32779.39766333817
52148,Maipu,Syrah,China,1515,15317.133075172163
51552,Valle de Uco,Malbec,USA,1003,17055.34794185958
52769,Maipu,Cabernet Sauvignon,China,786,9316.044009762552
51160,Valle de Uco,Syrah,Brasil,1450,21220.034992725585
50875,Maipu,Cabernet Sauvignon,UK,793,9352.657919370024
53390,Maipu,Cabernet Sauvignon,UK,775,8043.006168895754
53400,Valle de Uco,Cabernet Sauvignon,China,1111,21471.740036737454
52040,Maipu,Chardonnay,Brasil,1025,12619.72595741158
52675,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1557,35044.10101172412
52945,Lujan de Cuyo,Chardonnay,China,676,10073.208283098505
52177,Maipu,Chardonnay,China,1013,21814.929391107773
52561,San Rafael,Syrah,China,1141,23340.359446143062
53266,Lujan de Cuyo,Malbec,USA,1569,31474.32825728083
52623,Maipu,Malbec,USA,1420,14437.15929379764
52577,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1214,21904.332267576203
51887,Valle de Uco,Chardonnay,USA,1103,22063.022512811272
50087,San Rafael,Cabernet Sauvignon,UK,1153,15045.150016858111
53389,Maipu,Cabernet Sauvignon,USA,1142,20382.85909956317
52838,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1139,22703.28693979004
52465,Valle de Uco,Chardonnay,China,909,21232.63246937023
53380,San Rafael,Syrah,UK,1202,25310.767872230008
50811,Lujan de Cuyo,Syrah,UK,1169,20456.272173614776
51782,Lujan de Cuyo,Malbec,China,1285,24620.261335585084
50055,Maipu,Chardonnay,UK,578,9184.693088144724
52222,Lujan de Cuyo,Syrah,China,1395,29034.281831941265
51273,Maipu,Malbec,USA,601,11557.912207541596
51856,San Rafael,Syrah,UK,1192,13379.3772353113
51387,Valle de Uco,Chardonnay,China,880,12883.533093937927
52845,San Rafael,Chardonnay,China,1062,23366.07770978797
52776,Maipu,Malbec,UK,1042,18247.6182068405
50852,Lujan de Cuyo,Cabernet Sauvignon,USA,1152,
50957,Maipu,Syrah,UK,1252,24579.563382104494
51762,San Rafael,Malbec,UK,1049,11963.44184519444
50997,Lujan de Cuyo,Syrah,China,719,11675.784147628427
53444,Lujan de Cuyo,Cabernet Sauvignon,China,702,15239.41810458434
50227,San Rafael,Chardonnay,China,1902,37195.33775620061
51582,Maipu,Cabernet Sauvignon,China,989,16593.38028882028
51963,Lujan de Cuyo,Malbec,China,1179,26335.73203995494
51090,Valle de Uco,Malbec,UK,1600,16804.83774711713
51324,Valle de Uco,Cabernet Sauvignon,Brasil,1734,20401.804141669974
53199,Lujan de Cuyo,Chardonnay,UK,1322,14829.272916879141
53330,Maipu,Syrah,UK,910,17196.069617908186
50933,Valle de Uco,Malbec,UK,1586,24004.500264479033
50006,Maipu,Malbec,Brasil,1527,34341.10515494222
50793,Valle de Uco,Malbec,USA,957,14609.398812648014
51371,Valle de Uco,Malbec,China,1290,25701.737877806685
53480,San Rafael,Syrah,USA,1078,17891.881494406774
51566,Lujan de Cuyo,Malbec,USA,1267,17770.9529045971
51701,Valle de Uco,Cabernet Sauvignon,UK,1448,18524.502030471005
52518,Lujan de Cuyo,Malbec,Brasil,1118,13883.161078375637
51743,Valle de Uco,Cabernet Sauvignon,USA,1357,19007.411207475598
52415,Maipu,Cabernet Sauvignon,USA,1290,23346.06634537112
52365,Maipu,Syrah,China,1633,22732.359704904113
50687,San Rafael,Malbec,Brasil,845,11259.466088557567
52221,San Rafael,Syrah,UK,1419,22153.44643136648
51200,San Rafael,Cabernet Sauvignon,UK,1248,24538.875523900966
52730,Lujan de Cuyo,Cabernet Sauvignon,USA,1493,30680.109437784977
51967,Valle de Uco,Chardonnay,UK,1575,21175.661970872527
51113,Valle de Uco,Malbec,USA,1547,34647.76762757642
51188,Valle de Uco,Syrah,UK,1595,21029.463567542116
51431,Lujan de Cuyo,Syrah,China,1539,34894.07732578434
51128,Lujan de Cuyo,Chardonnay,USA,1203,24121.647487949253
52745,Valle de Uco,Cabernet Sauvignon,UK,1140,24978.598834483306
52210,San Rafael,Malbec,UK,1112,19855.84821454221
50464,Lujan de Cuyo,Malbec,USA,1849,26077.450299524662
52347,Maipu,Syrah,Brasil,29372,31674.923867787653
52438,San Rafael,Malbec,UK,1231,15135.358261066785
50750,Valle de Uco,Syrah,China,1845,43073.13967563938
51929,Valle de Uco,Chardonnay,Brasil,1201,13773.042279911431
53010,Lujan de Cuyo,Malbec,USA,768,9921.109159258676
52346,San Rafael,Malbec,Brasil,1000,19156.459480431393
52860,San Rafael,Cabernet Sauvignon,Brasil,1489,35172.245641940695
53063,Valle de Uco,Malbec,China,1210,29895.709453728683
51526,Maipu,Chardonnay,USA,1650,26708.566620372814
53152,Maipu,Syrah,China,1422,30892.95562315551
52813,San Rafael,Chardonnay,USA,1359,25963.45906678193
52913,Maipu,Chardonnay,China,1210,25062.411316409696
53162,Lujan de Cuyo,Syrah,USA,1151,23273.623059296817
53122,Maipu,Syrah,China,1098,26906.062897607153
53337,Maipu,Chardonnay,China,1280,24374.042330621018
53012,Maipu,Cabernet Sauvignon,USA,1622,23698.80396582487
51105,San Rafael,Syrah,USA,968,16886.478294191253
52862,Lujan de Cuyo,Chardonnay,Brasil,955,15379.833927364502
51976,San Rafael,Chardonnay,UK,1157,14155.587366991627
50697,San Rafael,Syrah,USA,1270,16795.57387170681
50150,Valle de Uco,Malbec,Brasil,1100,25134.874024371115
52102,Valle de Uco,Syrah,Brasil,1497,27600.73412384011
51965,Lujan de Cuyo,Chardonnay,UK,1428,29991.869703490655
52699,San Rafael,Chardonnay,Brasil,949,21056.378924172503
53064,Valle de Uco,Chardonnay,UK,1301,18248.726643449438
50744,Maipu,Malbec,UK,1357,21635.19204252631
52247,Maipu,Cabernet Sauvignon,USA,1287,20880.669525351037
50994,San Rafael,Syrah,UK,552,11839.647233095482
50613,San Rafael,Cabernet Sauvignon,UK,984,10711.326582826932
53095,Maipu,Syrah,USA,1490,29252.015666208616
51340,Lujan de Cuyo,Chardonnay,China,1047,20880.482865964892
53404,Lujan de Cuyo,Syrah,China,1385,33437.869190254176
51656,Valle de Uco,Chardonnay,Brasil,1218,30254.341161113894
53348,Maipu,Syrah,USA,1131,17859.297585551234
53352,Lujan de Cuyo,Chardonnay,China,761,9290.234275956718
51829,San Rafael,Syrah,USA,1127,25486.183818615864
50754,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1810,34686.3447893027
50152,Valle de Uco,Chardonnay,USA,1468,18001.136437003213
52196,Lujan de Cuyo,Syrah,UK,990,12656.358694364131
51499,Maipu,Cabernet Sauvignon,USA,884,11885.823867851435
51903,Maipu,Malbec,China,751,9460.2695805989
53438,Maipu,Chardonnay,USA,1261,15837.125806026464
51685,Lujan de Cuyo,Malbec,USA,1387,25703.923890580365
51885,San Rafael,Malbec,UK,1748,32256.726374005546
52780,Valle de Uco,Cabernet Sauvignon,USA,1409,19052.858732834273
52194,Valle de Uco,Malbec,Brasil,1160,20612.554681906902
51508,Valle de Uco,Syrah,China,1363,28198.045557362155
50037,Maipu,Syrah,China,1202,26994.546452822367
51715,Lujan de Cuyo,Malbec,Brasil,1051,21337.60003462004
53399,Maipu,Chardonnay,USA,1346,28018.250820282912
51632,Lujan de Cuyo,Cabernet Sauvignon,China,1624,26746.61022206666
50532,Valle de Uco,Cabernet Sauvignon,UK,1678,21267.891381713747
52251,Lujan de Cuyo,Malbec,China,1637,17250.77940542466
52687,Valle de Uco,Cabernet Sauvignon,China,1610,33268.65403147323
53354,San Rafael,Chardonnay,UK,990,21199.99361644033
50778,Valle de Uco,Malbec,USA,1544,16917.82783568745
52192,Maipu,Malbec,Brasil,1807,32205.332171150472
51648,Valle de Uco,Syrah,Brasil,1095,19595.680115929354
51874,Valle de Uco,Cabernet Sauvignon,China,1064,11593.722688986816
52849,Valle de Uco,Malbec,China,1100,14015.746965330696
52487,Lujan de Cuyo,Malbec,Brasil,1055,14658.931800248552
52973,Lujan de Cuyo,Malbec,China,1220,24668.36892125254
52280,Valle de Uco,Cabernet Sauvignon,China,1264,30287.750599049818
52459,Maipu,Syrah,UK,1121,25187.102400057855
51356,Valle de Uco,Syrah,Brasil,804,13881.915853177612
50495,Maipu,Syrah,China,1522,15620.28586853963
51038,Valle de Uco,Chardonnay,USA,1460,23186.168602708975
50440,Maipu,Chardonnay,USA,1126,20528.641052155588
52579,Maipu,Syrah,Brasil,1540,27423.56501324324
53464,San Rafael,Syrah,China,1675,18822.214235626256
50526,Lujan de Cuyo,Cabernet Sauvignon,China,1045,17804.771490381387
52333,Maipu,Malbec,USA,1304,14464.918915437594
52408,Lujan de Cuyo,Syrah,USA,1370,30101.26952349677
50820,San Rafael,Syrah,UK,1485,26137.40216545209
51594,Lujan de Cuyo,Malbec,China,834,9174.108548936552
52129,San Rafael,Chardonnay,Brasil,1296,31162.05943160443
52554,Maipu,Syrah,China,1392,24816.340228860434
50164,Lujan de Cuyo,Chardonnay,Brasil,1145,13352.166191589187
53127,San Rafael,Cabernet Sauvignon,UK,1433,26978.107371728755
51723,San Rafael,Syrah,UK,337,6589.1797839329665
50553,Valle de Uco,Cabernet Sauvignon,China,1443,34301.91771336548
52233,San Rafael,Malbec,USA,1388,22862.25172263248
51635,San Rafael,Cabernet Sauvignon,China,1147,27865.49946605204
52140,Valle de Uco,Syrah,Brasil,1323,21943.63534189706
53120,Maipu,Cabernet Sauvignon,Brasil,1249,17862.74742595096
51276,Lujan de Cuyo,Chardonnay,USA,817,9356.790737225752
50253,San Rafael,Chardonnay,Brasil,1334,
52178,Lujan de Cuyo,Malbec,Brasil,1540,28563.257089027833
50313,Maipu,Syrah,USA,884,13544.183185975318
52343,Valle de Uco,Chardonnay,China,1351,32207.93756844934
50710,Maipu,Cabernet Sauvignon,USA,1835,44078.94775982578
50413,San Rafael,Malbec,UK,913,16971.688762419657
51539,San Rafael,Cabernet Sauvignon,UK,957,11707.758080175174
52378,Valle de Uco,Chardonnay,Brasil,1269,
51918,Lujan de Cuyo,Chardonnay,Brasil,783,10537.69335067693
50729,San Rafael,Syrah,USA,1528,34721.6732138073
50419,Lujan de Cuyo,Malbec,China,984,10075.224404346529
51300,Lujan de Cuyo,Syrah,UK,1523,31936.300597075995
52666,Valle de Uco,Syrah,China,1033,14063.319571219836
52972,Valle de Uco,Chardonnay,USA,841,20878.57323610953
52801,Lujan de Cuyo,Chardonnay,USA,1289,15885.425880428309
53205,Valle de Uco,Cabernet Sauvignon,UK,1280,26230.815526008446
51796,Valle de Uco,Cabernet Sauvignon,China,652,11854.579223928513
51181,San Rafael,Syrah,China,1139,24910.878982217047
50955,Maipu,Chardonnay,Brasil,1135,14785.363759500258
51355,Lujan de Cuyo,Chardonnay,Brasil,902,19118.65694845369
53141,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1031,17929.954287526303
52894,Lujan de Cuyo,Chardonnay,UK,1052,11671.53956363008
50134,Lujan de Cuyo,Malbec,China,1073,19344.158018353108
53435,Maipu,Cabernet Sauvignon,UK,1403,30290.026899765453
50230,Lujan de Cuyo,Syrah,UK,1239,17085.753390032776
51145,Valle de Uco,Syrah,Brasil,892,15235.572953530547
52298,Valle de Uco,Cabernet Sauvignon,China,1604,20226.311277976252
50314,Lujan de Cuyo,Syrah,UK,703,13199.460037182413
52950,Valle de Uco,Malbec,China,1501,24227.008832942727
50963,Valle de Uco,Chardonnay,USA,42899,23478.682633819506
52344,Valle de Uco,Syrah,USA,1320,24256.25817918561
51837,Maipu,Malbec,China,1154,12142.504295603514
51472,San Rafael,Malbec,USA,1028,23358.739047234554
53301,Maipu,Malbec,USA,1437,17501.49345552431
50242,Lujan de Cuyo,Chardonnay,UK,764,13786.992639938848
50863,San Rafael,Chardonnay,China,1506,21451.632203799953
51663,Valle de Uco,Malbec,Brasil,1060,23826.83209264145
52575,Lujan de Cuyo,Syrah,UK,1873,43201.13102987599
52834,Lujan de Cuyo,Syrah,China,1023,19764.171977163536
50159,Lujan de Cuyo,Cabernet Sauvignon,Brasil,861,17302.19232018593
51760,Valle de Uco,Cabernet Sauvignon,Brasil,840,15905.296451802822
52100,San Rafael,Syrah,USA,1138,25714.079503012705
53107,Lujan de Cuyo,Syrah,UK,1186,26408.91271517797
50665,Valle de Uco,Cabernet Sauvignon,UK,1722,17292.504943453263
53209,Valle de Uco,Syrah,China,1009,19456.228802157108
51516,San Rafael,Syrah,China,1671,18498.766117045674
51068,Maipu,Cabernet Sauvignon,USA,1326,30125.536413217334
50151,Lujan de Cuyo,Chardonnay,UK,1649,39950.244047495245
50604,Valle de Uco,Syrah,Brasil,1208,
51712,San Rafael,Cabernet Sauvignon,USA,826,9960.824877905687
52747,Lujan de Cuyo,Syrah,China,1016,15289.8129044407
50371,San Rafael,Cabernet Sauvignon,China,49191,16942.257748265674
50171,Maipu,Chardonnay,Brasil,1253,20245.097300454647
51896,Valle de Uco,Malbec,Brasil,1038,24791.927226112963
51462,Valle de Uco,Cabernet Sauvignon,USA,881,12047.47117351344
52611,Valle de Uco,Chardonnay,China,1421,17971.637135241173
50222,San Rafael,Chardonnay,USA,993,10825.55321438038
52521,Lujan de Cuyo,Syrah,Brasil,1005,14912.836051669752
50168,Maipu,Syrah,Brasil,1404,27723.963105313513
51159,Maipu,Syrah,USA,568,7967.010220147283
51036,Valle de Uco,Cabernet Sauvignon,Brasil,1394,21287.38832725001
52655,Valle de Uco,Chardonnay,UK,1554,36457.410042913296
50803,Valle de Uco,Chardonnay,USA,1327,13397.391540806633
51419,Maipu,Syrah,UK,1226,23726.64326427043
52385,Valle de Uco,Malbec,China,1601,24962.063430369482
53356,San Rafael,Cabernet Sauvignon,Brasil,1404,24534.171901129073
51204,San Rafael,Cabernet Sauvignon,Brasil,1367,26547.124743420332
51115,San Rafael,Syrah,Brasil,667,7160.3391520240675
52833,Valle de Uco,Malbec,UK,1356,16494.78651865131
52970,Valle de Uco,Malbec,Brasil,1460,16879.890735820514
51067,San Rafael,Chardonnay,UK,1788,24327.74714962979
52342,Maipu,Cabernet Sauvignon,Brasil,1433,16395.114295989373
51892,Lujan de Cuyo,Syrah,Brasil,1507,34494.795719984235
50488,Valle de Uco,Malbec,China,1242,20942.722613856135
52463,San Rafael,Malbec,China,1201,16808.184890133332
51794,San Rafael,Syrah,USA,1355,27525.573129137785
52277,Valle de Uco,Cabernet Sauvignon,China,1079,22849.939569222282
51780,San Rafael,Chardonnay,UK,1689,25499.560764596812
52549,Lujan de Cuyo,Malbec,China,1348,14057.838670799025
51853,Maipu,Malbec,Brasil,846,11174.442236060942
50702,San Rafael,Chardonnay,USA,1039,21571.6916527392
50129,Lujan de Cuyo,Syrah,USA,1428,35473.95558883542
50666,Valle de Uco,Chardonnay,China,1464,31393.189213880458
50635,Maipu,Syrah,China,1513,30112.792750774774
51940,Valle de Uco,Malbec,Brasil,1331,24218.263439903414
52886,Lujan de Cuyo,Syrah,USA,1519,34942.21379299702
51769,Lujan de Cuyo,Syrah,China,906,9847.956150060625
50032,San Rafael,Cabernet Sauvignon,UK,1227,12384.325847954486
52928,San Rafael,Malbec,UK,947,10361.16735134745
52338,Maipu,Chardonnay,UK,1753,21966.16890909303
50764,Lujan de Cuyo,Malbec,UK,1007,15304.046215232302
51244,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1316,14085.567637244802
52026,Maipu,Chardonnay,UK,856,15346.228376441553
52868,Maipu,Chardonnay,UK,1246,13903.616181936919
52994,Maipu,Chardonnay,UK,1132,25606.71256863852
50186,Valle de Uco,Cabernet Sauvignon,UK,836,11839.646226495663
51620,Maipu,Cabernet Sauvignon,China,804,8996.538637572514
50597,Maipu,Malbec,USA,606,9023.229121142691
53446,San Rafael,Malbec,Brasil,1224,27396.61918421357
52878,Lujan de Cuyo,Syrah,USA,1655,34887.55492089434
52788,Valle de Uco,Cabernet Sauvignon,China,1731,27855.612726241678
50198,San Rafael,Syrah,UK,1186,24657.6932282212
52797,San Rafael,Cabernet Sauvignon,USA,1408,34890.204390308805
52900,Valle de Uco,Chardonnay,China,1579,19192.78798258041
50771,Maipu,Syrah,UK,1131,21170.034185047018
52818,San Rafael,Syrah,USA,1356,23006.958180684866
50260,Lujan de Cuyo,Malbec,UK,1006,21472.18879440601
51936,Maipu,Malbec,USA,947,20976.12978572118
50950,Lujan de Cuyo,Syrah,China,897,14401.711142672006
50062,Valle de Uco,Cabernet Sauvignon,USA,1443,35283.6267621005
50643,Lujan de Cuyo,Syrah,USA,618,14277.354258479265
52798,San Rafael,Chardonnay,USA,1228,26121.851274316206
52258,Lujan de Cuyo,Syrah,USA,1317,14571.18310605874
50053,Maipu,Syrah,USA,1082,22350.93029001761
50144,San Rafael,Cabernet Sauvignon,China,727,9236.826482052655
52156,Maipu,Cabernet Sauvignon,USA,817,11893.211175474746
52523,Maipu,Malbec,China,628,8782.628119441833
50263,San Rafael,Malbec,China,1676,
52287,San Rafael,Cabernet Sauvignon,China,1292,31150.90547401076
50880,San Rafael,Syrah,Brasil,861,20565.094599540833
50364,Valle de Uco,Chardonnay,Brasil,1392,18226.46497591228
52076,Lujan de Cuyo,Cabernet Sauvignon,China,881,17520.369497136544
50220,San Rafael,Malbec,Brasil,1573,23189.015223833085
51281,Lujan de Cuyo,Malbec,USA,1273,14552.260873598789
52088,San Rafael,Syrah,Brasil,1408,33498.854343712475
50304,San Rafael,Syrah,USA,992,22699.34042232777
52009,Valle de Uco,Malbec,USA,1497,21371.932313544818
51570,Maipu,Chardonnay,China,791,8248.434087663412
52558,Maipu,Malbec,USA,1962,22993.28250625654
52474,Lujan de Cuyo,Malbec,UK,1251,19070.379617681076
52470,Valle de Uco,Cabernet Sauvignon,China,967,15303.633455150324
51602,San Rafael,Cabernet Sauvignon,Brasil,1719,42111.48892282581
52536,San Rafael,Cabernet Sauvignon,Brasil,1767,42257.73262785864
50138,San Rafael,Malbec,USA,1624,19873.71337346501
50225,Valle de Uco,Malbec,USA,896,11363.173052883834
52631,Lujan de Cuyo,Chardonnay,Brasil,1256,30578.950639028455
50900,Lujan de Cuyo,Cabernet Sauvignon,China,1677,34935.68981920697
52596,San Rafael,Syrah,China,1172,15246.41021502009
52231,San Rafael,Malbec,UK,1540,15955.193618546553
51846,Maipu,Malbec,China,1000,14360.458021057233
50528,Valle de Uco,Cabernet Sauvignon,USA,1283,13748.352691186486
52428,San Rafael,Chardonnay,China,748,17544.3645660053
53339,Valle de Uco,Chardonnay,USA,1046,16027.355629545307
51320,Valle de Uco,Chardonnay,UK,1229,27274.37151696441
51185,Lujan de Cuyo,Cabernet Sauvignon,UK,1316,30587.946211732302
51124,Maipu,Malbec,Brasil,1007,13040.823687511105
52639,Valle de Uco,Malbec,Brasil,1298,18026.415155934046
50694,Valle de Uco,Syrah,USA,1389,33337.02752229632
51017,San Rafael,Cabernet Sauvignon,USA,1034,
50141,Lujan de Cuyo,Malbec,UK,1026,20327.711564772228
50589,San Rafael,Chardonnay,USA,993,14379.644455686655
50397,Lujan de Cuyo,Chardonnay,USA,1160,17462.514082850255
50174,Valle de Uco,Malbec,USA,1446,31071.9810510863
51172,San Rafael,Chardonnay,Brasil,1492,24356.060169885975
50973,Maipu,Malbec,Brasil,908,13284.0074246211
51511,Valle de Uco,Malbec,China,1110,17293.491369172174
53485,Maipu,Chardonnay,UK,1418,19310.680059000486
50145,Valle de Uco,Chardonnay,USA,1385,24160.829971077073
